Order_ID,Vendor_ID,Product_Category,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Status,Quantity,Price_Per_Unit,Region,Revenue,Month_Name,Lead_Time,Delivery_Delay,Non_Delivered,Late,On_Time,Early,Delivered_Qty,,,
ORD-0599,VND-013,Apparel,11/02/2025,19/02/2025,20/02/2025,Delivered,37,90,South,3330,February,9,1,0,1,0,0,37,,,
ORD-0600,VND-007,Electronics,11/02/2025,16/02/2025,19/02/2025,Delivered,7,29000,South,203000,February,8,3,0,1,0,0,7,,,
ORD-0601,VND-015,Electronics,11/02/2025,15/02/2025,15/02/2025,Delivered,8,13500,Central,108000,February,4,0,0,0,1,0,8,,,
ORD-0602,VND-005,Furniture,11/02/2025,18/02/2025,17/02/2025,Delivered,1,3800,East,3800,February,6,-1,0,0,0,1,1,,,
ORD-0603,VND-006,Apparel,11/02/2025,15/02/2025,14/02/2025,Delivered,8,90,International,720,February,3,-1,0,0,0,1,8,,,
ORD-0604,VND-013,Office Supplies,11/02/2025,15/02/2025,14/02/2025,Delivered,46,12,Central,552,February,3,-1,0,0,0,1,46,,,
ORD-0605,VND-007,Apparel,11/02/2025,16/02/2025,19/02/2025,Delivered,45,180,West,8100,February,8,3,0,1,0,0,45,,,
ORD-0606,VND-003,Furniture,11/02/2025,18/02/2025,,Cancelled,2,4500,South,9000,February,,,1,0,0,0,0,,,
ORD-0607,VND-012,Apparel,11/02/2025,16/02/2025,15/02/2025,Delivered,28,250,Central,7000,February,4,-1,0,0,0,1,28,,,
ORD-0608,VND-010,Furniture,11/02/2025,18/02/2025,19/02/2025,Delivered,2,3800,South,7600,February,8,1,0,1,0,0,2,,,
ORD-0609,VND-003,Furniture,11/02/2025,19/02/2025,21/02/2025,Delivered,1,12000,East,12000,February,10,2,0,1,0,0,1,,,
ORD-0610,VND-005,Office Supplies,11/02/2025,20/02/2025,21/02/2025,Delivered,16,150,North,2400,February,10,1,0,1,0,0,16,,,
ORD-0611,VND-006,Electronics,11/02/2025,17/02/2025,20/02/2025,Delivered,3,5000,Central,15000,February,9,3,0,1,0,0,3,,,
ORD-0612,VND-009,Furniture,11/02/2025,15/02/2025,16/02/2025,Delivered,2,12000,International,24000,February,5,1,0,1,0,0,2,,,
ORD-0613,VND-013,Furniture,12/02/2025,20/02/2025,19/02/2025,Delivered,3,16500,Central,49500,February,7,-1,0,0,0,1,3,,,
ORD-0614,VND-014,Office Supplies,12/02/2025,19/02/2025,,In Transit,8,500,South,4000,February,,,1,0,0,0,0,,,
ORD-0615,VND-012,Furniture,12/02/2025,19/02/2025,21/02/2025,Delivered,3,16500,East,49500,February,9,2,0,1,0,0,3,,,
ORD-0616,VND-005,Electronics,12/02/2025,20/02/2025,20/02/2025,Delivered,1,3000,West,3000,February,8,0,0,0,1,0,1,,,
ORD-0617,VND-015,Office Supplies,12/02/2025,21/02/2025,,Cancelled,74,12,International,888,February,,,1,0,0,0,0,,,
ORD-0618,VND-001,Electronics,12/02/2025,20/02/2025,22/02/2025,Delivered,2,13500,East,27000,February,10,2,0,1,0,0,2,,,
ORD-0619,VND-014,Electronics,12/02/2025,20/02/2025,23/02/2025,Delivered,5,29000,Central,145000,February,11,3,0,1,0,0,5,,,
ORD-0620,VND-014,Office Supplies,12/02/2025,17/02/2025,,In Transit,64,30,West,1920,February,,,1,0,0,0,0,,,
ORD-0621,VND-014,Furniture,12/02/2025,19/02/2025,20/02/2025,Delivered,2,4500,East,9000,February,8,1,0,1,0,0,2,,,
ORD-0622,VND-004,Electronics,12/02/2025,20/02/2025,23/02/2025,Delivered,8,29000,North,232000,February,11,3,0,1,0,0,8,,,
ORD-0623,VND-005,Electronics,12/02/2025,18/02/2025,20/02/2025,Delivered,8,3100,International,24800,February,8,2,0,1,0,0,8,,,
ORD-0624,VND-012,Electronics,12/02/2025,21/02/2025,24/02/2025,Delivered,10,5000,South,50000,February,12,3,0,1,0,0,10,,,
ORD-0625,VND-010,Electronics,12/02/2025,18/02/2025,21/02/2025,Delivered,1,45000,East,45000,February,9,3,0,1,0,0,1,,,
ORD-0626,VND-010,Office Supplies,13/02/2025,20/02/2025,,In Transit,16,25,East,400,February,,,1,0,0,0,0,,,
ORD-0627,VND-005,Office Supplies,13/02/2025,19/02/2025,19/02/2025,Delivered,80,15,North,1200,February,6,0,0,0,1,0,80,,,
ORD-0628,VND-007,Apparel,13/02/2025,17/02/2025,17/02/2025,Delivered,34,180,Central,6120,February,4,0,0,0,1,0,34,,,
ORD-0629,VND-004,Apparel,13/02/2025,19/02/2025,,Cancelled,27,250,International,6750,February,,,1,0,0,0,0,,,
ORD-0630,VND-001,Electronics,13/02/2025,18/02/2025,19/02/2025,Delivered,4,1800,International,7200,February,6,1,0,1,0,0,4,,,
ORD-0631,VND-014,Furniture,13/02/2025,21/02/2025,19/02/2025,Delivered,2,16500,South,33000,February,6,-2,0,0,0,1,2,,,
ORD-0632,VND-014,Electronics,13/02/2025,19/02/2025,18/02/2025,Delivered,8,2400,East,19200,February,5,-1,0,0,0,1,8,,,
ORD-0633,VND-005,Furniture,13/02/2025,18/02/2025,21/02/2025,Delivered,2,8000,West,16000,February,8,3,0,1,0,0,2,,,
ORD-0634,VND-007,Electronics,13/02/2025,21/02/2025,23/02/2025,Delivered,2,2400,East,4800,February,10,2,0,1,0,0,2,,,
ORD-0635,VND-010,Apparel,13/02/2025,20/02/2025,23/02/2025,Delivered,11,75,South,825,February,10,3,0,1,0,0,11,,,
ORD-0636,VND-010,Apparel,13/02/2025,19/02/2025,,Cancelled,34,45,East,1530,February,,,1,0,0,0,0,,,
ORD-0637,VND-006,Furniture,13/02/2025,18/02/2025,,Cancelled,1,14000,North,14000,February,,,1,0,0,0,0,,,
ORD-0638,VND-005,Electronics,13/02/2025,17/02/2025,,In Transit,8,3100,East,24800,February,,,1,0,0,0,0,,,
ORD-0639,VND-004,Furniture,13/02/2025,20/02/2025,,In Transit,3,16500,East,49500,February,,,1,0,0,0,0,,,
ORD-0640,VND-002,Apparel,13/02/2025,19/02/2025,22/02/2025,Delivered,31,60,West,1860,February,9,3,0,1,0,0,31,,,
ORD-0641,VND-004,Electronics,13/02/2025,21/02/2025,24/02/2025,Delivered,5,45000,North,225000,February,11,3,0,1,0,0,5,,,
ORD-0642,VND-015,Electronics,14/02/2025,20/02/2025,,In Transit,7,8500,North,59500,February,,,1,0,0,0,0,,,
ORD-0643,VND-010,Furniture,14/02/2025,23/02/2025,25/02/2025,Delivered,1,6500,East,6500,February,11,2,0,1,0,0,1,,,
ORD-0644,VND-010,Office Supplies,14/02/2025,20/02/2025,,Cancelled,13,500,International,6500,February,,,1,0,0,0,0,,,
ORD-0645,VND-003,Furniture,14/02/2025,18/02/2025,19/02/2025,Delivered,3,9500,West,28500,February,5,1,0,1,0,0,3,,,
ORD-0646,VND-010,Apparel,14/02/2025,23/02/2025,25/02/2025,Delivered,37,90,East,3330,February,11,2,0,1,0,0,37,,,
ORD-0647,VND-001,Apparel,14/02/2025,18/02/2025,17/02/2025,Delivered,42,180,East,7560,February,3,-1,0,0,0,1,42,,,
ORD-0648,VND-008,Apparel,14/02/2025,18/02/2025,,Cancelled,30,90,South,2700,February,,,1,0,0,0,0,,,
ORD-0649,VND-005,Apparel,15/02/2025,19/02/2025,17/02/2025,Delivered,52,250,South,13000,February,2,-2,0,0,0,1,52,,,
ORD-0650,VND-013,Apparel,15/02/2025,23/02/2025,22/02/2025,Delivered,23,180,International,4140,February,7,-1,0,0,0,1,23,,,
ORD-0651,VND-004,Office Supplies,15/02/2025,22/02/2025,20/02/2025,Delivered,104,22,West,2288,February,5,-2,0,0,0,1,104,,,
ORD-0652,VND-008,Electronics,15/02/2025,23/02/2025,25/02/2025,Delivered,8,13500,Central,108000,February,10,2,0,1,0,0,8,,,
ORD-0653,VND-007,Furniture,15/02/2025,22/02/2025,,In Transit,2,4500,South,9000,February,,,1,0,0,0,0,,,
ORD-0654,VND-002,Furniture,15/02/2025,21/02/2025,20/02/2025,Delivered,3,7000,Central,21000,February,5,-1,0,0,0,1,3,,,
ORD-0655,VND-001,Apparel,15/02/2025,20/02/2025,23/02/2025,Delivered,20,60,North,1200,February,8,3,0,1,0,0,20,,,
ORD-0656,VND-012,Furniture,15/02/2025,19/02/2025,19/02/2025,Delivered,3,9500,South,28500,February,4,0,0,0,1,0,3,,,
ORD-0657,VND-011,Apparel,15/02/2025,20/02/2025,23/02/2025,Delivered,36,250,South,9000,February,8,3,0,1,0,0,36,,,
ORD-0658,VND-004,Office Supplies,15/02/2025,19/02/2025,19/02/2025,Delivered,90,45,West,4050,February,4,0,0,0,1,0,90,,,
ORD-0659,VND-008,Office Supplies,15/02/2025,23/02/2025,21/02/2025,Delivered,72,18,International,1296,February,6,-2,0,0,0,1,72,,,
ORD-0660,VND-012,Electronics,15/02/2025,21/02/2025,22/02/2025,Delivered,5,1200,Central,6000,February,7,1,0,1,0,0,5,,,
ORD-0661,VND-002,Office Supplies,16/02/2025,21/02/2025,,Cancelled,19,150,South,2850,February,,,1,0,0,0,0,,,
ORD-0662,VND-003,Office Supplies,16/02/2025,20/02/2025,23/02/2025,Delivered,92,95,South,8740,February,7,3,0,1,0,0,92,,,
ORD-0663,VND-012,Electronics,16/02/2025,24/02/2025,27/02/2025,Delivered,10,1800,West,18000,February,11,3,0,1,0,0,10,,,
ORD-0664,VND-001,Furniture,16/02/2025,20/02/2025,19/02/2025,Delivered,3,15000,West,45000,February,3,-1,0,0,0,1,3,,,
ORD-0665,VND-001,Apparel,16/02/2025,21/02/2025,21/02/2025,Delivered,47,45,International,2115,February,5,0,0,0,1,0,47,,,
ORD-0666,VND-013,Apparel,16/02/2025,25/02/2025,28/02/2025,Delivered,52,90,Central,4680,February,12,3,0,1,0,0,52,,,
ORD-0667,VND-003,Furniture,16/02/2025,24/02/2025,24/02/2025,Delivered,2,9500,North,19000,February,8,0,0,0,1,0,2,,,
ORD-0668,VND-011,Electronics,16/02/2025,24/02/2025,22/02/2025,Delivered,9,1800,International,16200,February,6,-2,0,0,0,1,9,,,
ORD-0669,VND-005,Furniture,16/02/2025,20/02/2025,23/02/2025,Delivered,3,6500,North,19500,February,7,3,0,1,0,0,3,,,
ORD-0670,VND-012,Office Supplies,16/02/2025,22/02/2025,23/02/2025,Delivered,102,150,East,15300,February,7,1,0,1,0,0,102,,,
ORD-0671,VND-003,Electronics,16/02/2025,21/02/2025,21/02/2025,Delivered,5,5000,South,25000,February,5,0,0,0,1,0,5,,,
ORD-0672,VND-001,Electronics,16/02/2025,22/02/2025,20/02/2025,Delivered,5,29000,Central,145000,February,4,-2,0,0,0,1,5,,,
ORD-0673,VND-001,Electronics,16/02/2025,21/02/2025,21/02/2025,Delivered,8,3000,International,24000,February,5,0,0,0,1,0,8,,,
ORD-0674,VND-008,Apparel,17/02/2025,21/02/2025,19/02/2025,Delivered,43,130,South,5590,February,2,-2,0,0,0,1,43,,,
ORD-0675,VND-010,Furniture,17/02/2025,26/02/2025,,Cancelled,2,16500,Central,33000,February,,,1,0,0,0,0,,,
ORD-0676,VND-011,Electronics,17/02/2025,26/02/2025,26/02/2025,Delivered,2,1800,Central,3600,February,9,0,0,0,1,0,2,,,
ORD-0677,VND-012,Electronics,17/02/2025,23/02/2025,21/02/2025,Delivered,4,3000,Central,12000,February,4,-2,0,0,0,1,4,,,
ORD-0678,VND-013,Electronics,17/02/2025,26/02/2025,26/02/2025,Delivered,9,3100,South,27900,February,9,0,0,0,1,0,9,,,
ORD-0679,VND-013,Furniture,17/02/2025,22/02/2025,,Cancelled,1,6500,International,6500,February,,,1,0,0,0,0,,,
ORD-0680,VND-012,Apparel,17/02/2025,21/02/2025,19/02/2025,Delivered,44,140,West,6160,February,2,-2,0,0,0,1,44,,,
ORD-0681,VND-015,Office Supplies,17/02/2025,23/02/2025,,In Transit,12,80,South,960,February,,,1,0,0,0,0,,,
ORD-0682,VND-014,Apparel,17/02/2025,23/02/2025,23/02/2025,Delivered,28,195,Central,5460,February,6,0,0,0,1,0,28,,,
ORD-0683,VND-002,Electronics,17/02/2025,22/02/2025,,Cancelled,7,29000,International,203000,February,,,1,0,0,0,0,,,
ORD-0684,VND-013,Apparel,18/02/2025,22/02/2025,,In Transit,13,45,East,585,February,,,1,0,0,0,0,,,
ORD-0685,VND-003,Apparel,18/02/2025,25/02/2025,,In Transit,34,195,North,6630,February,,,1,0,0,0,0,,,
ORD-0686,VND-002,Office Supplies,18/02/2025,23/02/2025,22/02/2025,Delivered,10,30,Central,300,February,4,-1,0,0,0,1,10,,,
ORD-0687,VND-003,Furniture,18/02/2025,27/02/2025,25/02/2025,Delivered,3,7000,East,21000,February,7,-2,0,0,0,1,3,,,
ORD-0688,VND-007,Furniture,18/02/2025,25/02/2025,23/02/2025,Delivered,3,21000,West,63000,February,5,-2,0,0,0,1,3,,,
ORD-0689,VND-001,Apparel,18/02/2025,23/02/2025,23/02/2025,Delivered,11,90,Central,990,February,5,0,0,0,1,0,11,,,
ORD-0690,VND-010,Apparel,18/02/2025,22/02/2025,,In Transit,29,75,East,2175,February,,,1,0,0,0,0,,,
ORD-0691,VND-008,Furniture,18/02/2025,22/02/2025,22/02/2025,Delivered,1,7000,Central,7000,February,4,0,0,0,1,0,1,,,
ORD-0692,VND-013,Furniture,18/02/2025,25/02/2025,26/02/2025,Delivered,3,7000,South,21000,February,8,1,0,1,0,0,3,,,
ORD-0693,VND-010,Office Supplies,18/02/2025,22/02/2025,22/02/2025,Delivered,68,150,International,10200,February,4,0,0,0,1,0,68,,,
ORD-0694,VND-010,Electronics,18/02/2025,27/02/2025,25/02/2025,Delivered,1,1100,East,1100,February,7,-2,0,0,0,1,1,,,
ORD-0695,VND-010,Apparel,18/02/2025,24/02/2025,23/02/2025,Delivered,21,60,International,1260,February,5,-1,0,0,0,1,21,,,
ORD-0696,VND-014,Furniture,18/02/2025,27/02/2025,,In Transit,2,21000,South,42000,February,,,1,0,0,0,0,,,
ORD-0697,VND-002,Apparel,18/02/2025,24/02/2025,22/02/2025,Delivered,15,110,South,1650,February,4,-2,0,0,0,1,15,,,
ORD-0698,VND-003,Apparel,18/02/2025,26/02/2025,27/02/2025,Delivered,47,60,International,2820,February,9,1,0,1,0,0,47,,,
ORD-0699,VND-009,Furniture,18/02/2025,22/02/2025,22/02/2025,Delivered,1,12000,East,12000,February,4,0,0,0,1,0,1,,,
ORD-0700,VND-007,Office Supplies,19/02/2025,28/02/2025,03/03/2025,Delivered,35,500,International,17500,February,12,3,0,1,0,0,35,,,
ORD-0701,VND-004,Apparel,19/02/2025,25/02/2025,26/02/2025,Delivered,20,320,International,6400,February,7,1,0,1,0,0,20,,,
ORD-0702,VND-010,Office Supplies,19/02/2025,23/02/2025,26/02/2025,Delivered,48,22,North,1056,February,7,3,0,1,0,0,48,,,
ORD-0703,VND-005,Furniture,19/02/2025,28/02/2025,02/03/2025,Delivered,1,12000,East,12000,February,11,2,0,1,0,0,1,,,
ORD-0704,VND-002,Electronics,19/02/2025,24/02/2025,26/02/2025,Delivered,5,3000,North,15000,February,7,2,0,1,0,0,5,,,
ORD-0705,VND-013,Electronics,19/02/2025,24/02/2025,27/02/2025,Delivered,3,8500,Central,25500,February,8,3,0,1,0,0,3,,,
ORD-0706,VND-011,Apparel,20/02/2025,25/02/2025,23/02/2025,Delivered,49,220,International,10780,February,3,-2,0,0,0,1,49,,,
ORD-0707,VND-013,Furniture,20/02/2025,01/03/2025,,Cancelled,1,9500,Central,9500,February,,,1,0,0,0,0,,,
ORD-0708,VND-008,Office Supplies,20/02/2025,01/03/2025,,In Transit,17,40,East,680,February,,,1,0,0,0,0,,,
ORD-0709,VND-004,Apparel,20/02/2025,25/02/2025,,Cancelled,13,195,International,2535,February,,,1,0,0,0,0,,,
ORD-0710,VND-009,Furniture,20/02/2025,26/02/2025,25/02/2025,Delivered,2,16500,Central,33000,February,5,-1,0,0,0,1,2,,,
ORD-0711,VND-005,Furniture,20/02/2025,25/02/2025,,Cancelled,2,16500,West,33000,February,,,1,0,0,0,0,,,
ORD-0712,VND-013,Office Supplies,20/02/2025,27/02/2025,,In Transit,92,40,South,3680,February,,,1,0,0,0,0,,,
ORD-0713,VND-009,Apparel,20/02/2025,27/02/2025,,In Transit,48,320,International,15360,February,,,1,0,0,0,0,,,
ORD-0714,VND-004,Furniture,20/02/2025,24/02/2025,22/02/2025,Delivered,1,6500,South,6500,February,2,-2,0,0,0,1,1,,,
ORD-0715,VND-010,Furniture,20/02/2025,26/02/2025,27/02/2025,Delivered,2,21000,North,42000,February,7,1,0,1,0,0,2,,,
ORD-0716,VND-005,Furniture,20/02/2025,28/02/2025,,Cancelled,1,14000,Central,14000,February,,,1,0,0,0,0,,,
ORD-0717,VND-009,Office Supplies,20/02/2025,24/02/2025,22/02/2025,Delivered,73,30,North,2190,February,2,-2,0,0,0,1,73,,,
ORD-0718,VND-008,Apparel,20/02/2025,27/02/2025,28/02/2025,Delivered,43,320,International,13760,February,8,1,0,1,0,0,43,,,
ORD-0719,VND-003,Apparel,21/02/2025,27/02/2025,,Cancelled,43,75,South,3225,February,,,1,0,0,0,0,,,
ORD-0720,VND-001,Apparel,21/02/2025,28/02/2025,27/02/2025,Delivered,18,195,South,3510,February,6,-1,0,0,0,1,18,,,
ORD-0721,VND-003,Apparel,21/02/2025,02/03/2025,04/03/2025,Delivered,54,250,Central,13500,February,11,2,0,1,0,0,54,,,
ORD-0722,VND-004,Electronics,21/02/2025,02/03/2025,01/03/2025,Delivered,3,29000,International,87000,February,8,-1,0,0,0,1,3,,,
ORD-0723,VND-002,Electronics,21/02/2025,26/02/2025,,Cancelled,2,29000,West,58000,February,,,1,0,0,0,0,,,
ORD-0724,VND-001,Apparel,21/02/2025,02/03/2025,01/03/2025,Delivered,29,90,West,2610,February,8,-1,0,0,0,1,29,,,
ORD-0725,VND-007,Office Supplies,21/02/2025,25/02/2025,28/02/2025,Delivered,58,350,Central,20300,February,7,3,0,1,0,0,58,,,
ORD-0726,VND-008,Electronics,21/02/2025,26/02/2025,24/02/2025,Delivered,4,13500,International,54000,February,3,-2,0,0,0,1,4,,,
ORD-0727,VND-007,Furniture,21/02/2025,28/02/2025,,In Transit,1,9500,Central,9500,February,,,1,0,0,0,0,,,
ORD-0728,VND-014,Electronics,21/02/2025,01/03/2025,03/03/2025,Delivered,5,1800,International,9000,February,10,2,0,1,0,0,5,,,
ORD-0729,VND-005,Furniture,21/02/2025,26/02/2025,,Cancelled,2,14000,North,28000,February,,,1,0,0,0,0,,,
ORD-0730,VND-012,Apparel,21/02/2025,01/03/2025,,Cancelled,43,75,Central,3225,February,,,1,0,0,0,0,,,
ORD-0731,VND-001,Electronics,21/02/2025,25/02/2025,26/02/2025,Delivered,1,3000,International,3000,February,5,1,0,1,0,0,1,,,
ORD-0732,VND-007,Office Supplies,22/02/2025,27/02/2025,27/02/2025,Delivered,72,30,West,2160,February,5,0,0,0,1,0,72,,,
ORD-0733,VND-013,Electronics,22/02/2025,03/03/2025,05/03/2025,Delivered,7,45000,International,315000,February,11,2,0,1,0,0,7,,,
ORD-0734,VND-007,Electronics,22/02/2025,02/03/2025,01/03/2025,Delivered,5,2400,International,12000,February,7,-1,0,0,0,1,5,,,
ORD-0735,VND-009,Electronics,22/02/2025,03/03/2025,06/03/2025,Delivered,2,3000,Central,6000,February,12,3,0,1,0,0,2,,,
ORD-0736,VND-003,Apparel,22/02/2025,02/03/2025,,Cancelled,13,90,North,1170,February,,,1,0,0,0,0,,,
ORD-0737,VND-009,Office Supplies,22/02/2025,02/03/2025,,In Transit,89,350,North,31150,February,,,1,0,0,0,0,,,
ORD-0738,VND-014,Electronics,22/02/2025,28/02/2025,03/03/2025,Delivered,6,7200,North,43200,February,9,3,0,1,0,0,6,,,
ORD-0739,VND-001,Office Supplies,22/02/2025,26/02/2025,25/02/2025,Delivered,105,50,North,5250,February,3,-1,0,0,0,1,105,,,
ORD-0740,VND-001,Apparel,22/02/2025,27/02/2025,27/02/2025,Delivered,11,60,East,660,February,5,0,0,0,1,0,11,,,
ORD-0741,VND-014,Furniture,22/02/2025,28/02/2025,26/02/2025,Delivered,3,8000,Central,24000,February,4,-2,0,0,0,1,3,,,
ORD-0742,VND-004,Electronics,22/02/2025,01/03/2025,28/02/2025,Delivered,5,5000,South,25000,February,6,-1,0,0,0,1,5,,,
ORD-0743,VND-009,Office Supplies,23/02/2025,04/03/2025,,In Transit,36,25,Central,900,February,,,1,0,0,0,0,,,
ORD-0744,VND-006,Office Supplies,23/02/2025,03/03/2025,,Cancelled,114,500,East,57000,February,,,1,0,0,0,0,,,
ORD-0745,VND-013,Apparel,23/02/2025,27/02/2025,26/02/2025,Delivered,26,195,North,5070,February,3,-1,0,0,0,1,26,,,
ORD-0746,VND-011,Electronics,23/02/2025,04/03/2025,,In Transit,3,1800,East,5400,February,,,1,0,0,0,0,,,
ORD-0747,VND-003,Furniture,23/02/2025,27/02/2025,28/02/2025,Delivered,2,21000,West,42000,February,5,1,0,1,0,0,2,,,
ORD-0748,VND-001,Office Supplies,23/02/2025,04/03/2025,03/03/2025,Delivered,77,150,West,11550,February,8,-1,0,0,0,1,77,,,
ORD-0749,VND-004,Electronics,23/02/2025,03/03/2025,06/03/2025,Delivered,10,1800,Central,18000,February,11,3,0,1,0,0,10,,,
ORD-0750,VND-012,Furniture,23/02/2025,28/02/2025,26/02/2025,Delivered,2,4500,Central,9000,February,3,-2,0,0,0,1,2,,,
ORD-0751,VND-013,Office Supplies,23/02/2025,02/03/2025,,Cancelled,9,25,South,225,February,,,1,0,0,0,0,,,
ORD-0752,VND-009,Office Supplies,23/02/2025,04/03/2025,02/03/2025,Delivered,22,150,South,3300,February,7,-2,0,0,0,1,22,,,
ORD-0753,VND-003,Furniture,23/02/2025,27/02/2025,27/02/2025,Delivered,1,3800,West,3800,February,4,0,0,0,1,0,1,,,
ORD-0754,VND-012,Furniture,23/02/2025,27/02/2025,02/03/2025,Delivered,2,4500,North,9000,February,7,3,0,1,0,0,2,,,
ORD-0755,VND-009,Apparel,23/02/2025,02/03/2025,04/03/2025,Delivered,51,90,East,4590,February,9,2,0,1,0,0,51,,,
ORD-0756,VND-007,Electronics,23/02/2025,01/03/2025,27/02/2025,Delivered,7,1800,South,12600,February,4,-2,0,0,0,1,7,,,
ORD-0757,VND-012,Electronics,23/02/2025,04/03/2025,03/03/2025,Delivered,5,29000,International,145000,February,8,-1,0,0,0,1,5,,,
ORD-0758,VND-014,Apparel,23/02/2025,01/03/2025,02/03/2025,Delivered,45,110,South,4950,February,7,1,0,1,0,0,45,,,
ORD-0759,VND-015,Office Supplies,23/02/2025,28/02/2025,01/03/2025,Delivered,64,12,North,768,February,6,1,0,1,0,0,64,,,
ORD-0760,VND-004,Furniture,24/02/2025,01/03/2025,03/03/2025,Delivered,1,8000,North,8000,February,7,2,0,1,0,0,1,,,
ORD-0761,VND-003,Furniture,24/02/2025,03/03/2025,02/03/2025,Delivered,1,21000,Central,21000,February,6,-1,0,0,0,1,1,,,
ORD-0762,VND-010,Furniture,24/02/2025,03/03/2025,03/03/2025,Delivered,2,14000,East,28000,February,7,0,0,0,1,0,2,,,
ORD-0763,VND-015,Office Supplies,24/02/2025,03/03/2025,06/03/2025,Delivered,105,18,North,1890,February,10,3,0,1,0,0,105,,,
ORD-0764,VND-005,Furniture,24/02/2025,03/03/2025,,Cancelled,3,15000,South,45000,February,,,1,0,0,0,0,,,
ORD-0765,VND-005,Furniture,24/02/2025,01/03/2025,02/03/2025,Delivered,1,8000,South,8000,February,6,1,0,1,0,0,1,,,
ORD-0766,VND-003,Apparel,24/02/2025,04/03/2025,02/03/2025,Delivered,29,220,West,6380,February,6,-2,0,0,0,1,29,,,
ORD-0767,VND-012,Office Supplies,24/02/2025,02/03/2025,05/03/2025,Delivered,26,500,North,13000,February,9,3,0,1,0,0,26,,,
ORD-0768,VND-009,Electronics,24/02/2025,01/03/2025,02/03/2025,Delivered,4,5000,International,20000,February,6,1,0,1,0,0,4,,,
ORD-0769,VND-004,Apparel,24/02/2025,03/03/2025,04/03/2025,Delivered,22,180,Central,3960,February,8,1,0,1,0,0,22,,,
ORD-0770,VND-011,Apparel,24/02/2025,02/03/2025,05/03/2025,Delivered,25,45,East,1125,February,9,3,0,1,0,0,25,,,
ORD-0771,VND-005,Electronics,24/02/2025,28/02/2025,02/03/2025,Delivered,3,8500,International,25500,February,6,2,0,1,0,0,3,,,
ORD-0772,VND-004,Apparel,25/02/2025,06/03/2025,08/03/2025,Delivered,12,45,Central,540,February,11,2,0,1,0,0,12,,,
ORD-0773,VND-005,Office Supplies,25/02/2025,06/03/2025,,In Transit,69,40,South,2760,February,,,1,0,0,0,0,,,
ORD-0774,VND-007,Furniture,25/02/2025,02/03/2025,28/02/2025,Delivered,3,14000,International,42000,February,3,-2,0,0,0,1,3,,,
ORD-0775,VND-009,Office Supplies,25/02/2025,01/03/2025,01/03/2025,Delivered,26,12,Central,312,February,4,0,0,0,1,0,26,,,
ORD-0776,VND-007,Electronics,25/02/2025,06/03/2025,07/03/2025,Delivered,9,1100,South,9900,February,10,1,0,1,0,0,9,,,
ORD-0777,VND-013,Electronics,25/02/2025,01/03/2025,,In Transit,6,8500,South,51000,February,,,1,0,0,0,0,,,
ORD-0778,VND-005,Apparel,25/02/2025,06/03/2025,07/03/2025,Delivered,54,90,South,4860,February,10,1,0,1,0,0,54,,,
ORD-0779,VND-010,Office Supplies,25/02/2025,03/03/2025,06/03/2025,Delivered,73,22,South,1606,February,9,3,0,1,0,0,73,,,
ORD-0780,VND-010,Office Supplies,25/02/2025,06/03/2025,05/03/2025,Delivered,99,12,South,1188,February,8,-1,0,0,0,1,99,,,
ORD-0781,VND-007,Electronics,25/02/2025,06/03/2025,05/03/2025,Delivered,3,7200,West,21600,February,8,-1,0,0,0,1,3,,,
ORD-0782,VND-014,Office Supplies,25/02/2025,04/03/2025,05/03/2025,Delivered,12,22,International,264,February,8,1,0,1,0,0,12,,,
ORD-0783,VND-015,Electronics,26/02/2025,02/03/2025,,In Transit,5,3100,Central,15500,February,,,1,0,0,0,0,,,
ORD-0784,VND-010,Office Supplies,26/02/2025,04/03/2025,03/03/2025,Delivered,44,150,West,6600,February,5,-1,0,0,0,1,44,,,
ORD-0785,VND-005,Office Supplies,26/02/2025,02/03/2025,04/03/2025,Delivered,18,150,West,2700,February,6,2,0,1,0,0,18,,,
ORD-0786,VND-003,Office Supplies,26/02/2025,02/03/2025,03/03/2025,Delivered,93,50,North,4650,February,5,1,0,1,0,0,93,,,
ORD-0787,VND-007,Electronics,26/02/2025,06/03/2025,04/03/2025,Delivered,5,3100,North,15500,February,6,-2,0,0,0,1,5,,,
ORD-0788,VND-013,Apparel,26/02/2025,07/03/2025,07/03/2025,Delivered,7,320,North,2240,February,9,0,0,0,1,0,7,,,
ORD-0789,VND-011,Office Supplies,26/02/2025,03/03/2025,06/03/2025,Delivered,18,95,East,1710,February,8,3,0,1,0,0,18,,,
ORD-0790,VND-011,Electronics,26/02/2025,06/03/2025,06/03/2025,Delivered,5,2400,North,12000,February,8,0,0,0,1,0,5,,,
